track_id,time,x_um,y_um,z_um,sigma_x_um,sigma_y_um,sigma_z_um,photons,background,confidence
57,0.427075925,-1.4907822358462142,-0.6769496747684486,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,132,188522114.3473571,0.70953369140625
61,0.454837125,-1.0554058302454217,-0.32135275365437144,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,283,188522114.3473571,0.701904296875
62,0.462735425,-0.7574416028784379,-0.09361278604665492,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,176,188522114.3473571,0.532135009765625
62,0.46411975,-0.7488487383166206,-0.10532911821383255,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,100,188522114.3473571,0.49896240234375
62,0.464593825,-0.7495256975357452,-0.10068772405622368,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,102,188522114.3473571,0.734710693359375
62,0.465996075,-0.7593811052568498,-0.10308488578350114,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,124,188522114.3473571,0.55389404296875
62,0.4687818,-0.7574650531891854,-0.10041246143989213,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,118,188522114.3473571,0.8453369140625
62,0.46971095,-0.7584074604720938,-0.09681542768825119,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,168,188522114.3473571,0.855438232421875
62,0.471095225,-0.7611299580745123,-0.096332853130151,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,109,188522114.3473571,0.6866455078125
62,0.47202445,-0.7600419515515832,-0.09360242094489613,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,107,188522114.3473571,0.817108154296875
62,0.4729536,-0.7594600912156722,-0.09256981588864822,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,151,188522114.3473571,0.786376953125
62,0.474810925,-0.7590762777359794,-0.09222495499245598,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,117,188522114.3473571,0.5340576171875
62,0.475740175,-0.7669257772414374,-0.09421655652192405,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,175,188522114.3473571,0.85601806640625
62,0.478507825,-0.7660951438311202,-0.08906078261363025,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,105,188522114.3473571,0.77362060546875
62,0.481275425,-0.7646961387573828,-0.09342010260038132,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,100,188522114.3473571,0.686065673828125
62,0.4900133,-0.7644631187378516,-0.09580122446152821,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,125,188522114.3473571,0.699615478515625
62,0.493236025,-0.7627457847503464,-0.09404225845730975,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,168,188522114.3473571,0.781036376953125
62,0.4946203,-0.7595421104026366,-0.08740580215848164,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,147,188522114.3473571,0.423431396484375
62,0.495549525,-0.7649678427525138,-0.09133050296768973,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,124,188522114.3473571,0.604248046875
62,0.49831705,-0.7646906089252716,-0.09426758793834245,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,110,188522114.3473571,0.849700927734375
62,0.499701375,-0.7702793479639861,-0.09661805796733727,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,113,188522114.3473571,0.55120849609375
62,0.50108565,-0.7656315270317566,-0.09859213640642779,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,127,188522114.3473571,0.541290283203125
62,0.502469875,-0.7627793663590521,-0.09288232202325279,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,148,188522114.3473571,0.75872802734375
62,0.5033991,-0.7583538413941016,-0.09646408465250146,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,163,188522114.3473571,0.881744384765625
62,0.5080231,-0.7604381186282898,-0.10059142843359029,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,156,188522114.3473571,0.80108642578125
62,0.508952325,-0.7614436606016951,-0.1007539163139965,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,153,188522114.3473571,0.571441650390625
62,0.5126663,-0.7608636007966331,-0.09992087803055166,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,180,188522114.3473571,0.8331298828125
62,0.51359545,-0.7577680807708411,-0.10031781407542312,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,146,188522114.3473571,0.640869140625
62,0.517309375,-0.7557739461898805,-0.09851907751481591,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,175,188522114.3473571,0.78466796875
62,0.520095075,-0.7543003926604768,-0.10074468783917565,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,129,188522114.3473571,0.7266845703125
62,0.521952475,-0.7547448933334221,-0.10700585119645652,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,124,188522114.3473571,0.8056640625
62,0.5233367,-0.7576287617197127,-0.09973218799073383,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,107,188522114.3473571,0.817108154296875
62,0.524265925,-0.753067976848298,-0.10296832073522691,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,143,188522114.3473571,0.873565673828125
