track_id,time,x_um,y_um,z_um,sigma_x_um,sigma_y_um,sigma_z_um,photons,background,confidence
121,0.887976725,-0.8026531291207926,-1.7565101823273919,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,106,188522114.3473571,0.825103759765625
121,0.889816075,-0.782121133243613,-1.7208348574320598,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,114,188522114.3473571,0.71160888671875
121,0.894403925,-0.7814825163135307,-1.7154528933539244,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,112,188522114.3473571,0.835418701171875
124,0.9252777,-0.4131861379718792,-1.599593085978787,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,190,188522114.3473571,0.72174072265625
125,0.93181105,-0.29171467489449876,-1.581089960051699,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,128,188522114.3473571,0.68359375
125,0.932285125,-0.2955124186862083,-1.5764892836033242,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,114,188522114.3473571,0.766357421875
125,0.9332143,-0.29890595499456374,-1.58211518689487,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,167,188522114.3473571,0.59814453125
125,0.934598575,-0.29692273968908633,-1.5928480422057796,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,202,188522114.3473571,0.834259033203125
125,0.935527775,-0.29530506388570804,-1.5932719132877364,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,209,188522114.3473571,0.862884521484375
125,0.936457025,-0.29829372961736156,-1.6032249102378264,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,123,188522114.3473571,0.761016845703125
125,0.93740425,-0.2935266153927414,-1.6065819478303278,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,135,188522114.3473571,0.646209716796875
125,0.9425015,-0.29389692782635646,-1.607127150644073,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,169,188522114.3473571,0.809844970703125
125,0.9434307,-0.303356394352537,-1.6148346641713847,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,127,188522114.3473571,0.738128662109375
125,0.946216325,-0.30140463669272216,-1.6193203638201528,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,133,188522114.3473571,0.844573974609375
125,0.947145475,-0.29544581105117224,-1.6215203945103316,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,109,188522114.3473571,0.629425048828125
125,0.948074625,-0.2967322123342723,-1.6247930997123752,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,108,188522114.3473571,0.2889404296875
125,0.94900375,-0.29524054361318486,-1.6284505583279618,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,152,188522114.3473571,0.86114501953125
125,0.950388125,-0.3019834451891077,-1.6295571380439369,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,141,188522114.3473571,0.7080078125
125,0.951317275,-0.3045474833768354,-1.6412538361238582,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,124,188522114.3473571,0.45318603515625
125,0.9522465,-0.30531000178253404,-1.638116226508414,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,133,188522114.3473571,0.70379638671875
125,0.955032225,-0.30000074281129,-1.6404755161277929,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,167,188522114.3473571,0.897216796875
