track_id,time,x_um,y_um,z_um,sigma_x_um,sigma_y_um,sigma_z_um,photons,background,confidence
145,1.088969175,-4.499647510278344,-1.8793725180691858,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,110,188522114.3473571,0.62310791015625
145,1.0903534,-4.448287858350985,-1.905229938526323,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,117,188522114.3473571,0.80108642578125
185,1.4269245,-7.274344360877222,-2.960399853130497,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,113,188522114.3473571,0.826812744140625
185,1.4301292,-7.244521197054128,-2.9497195627658073,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,121,188522114.3473571,0.7724609375
185,1.4324236,-7.2479357478353785,-2.950756629450146,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,112,188522114.3473571,0.724029541015625
185,1.434718025,-7.249132128487422,-2.951228382415778,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,107,188522114.3473571,0.583648681640625
185,1.4411617,-7.246811156807734,-2.9512563487503316,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,113,188522114.3473571,0.826812744140625
185,1.448952025,-7.248705309639765,-2.9502326671236854,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,120,188522114.3473571,0.88519287109375
185,1.452156,-7.241802379952265,-2.948087440060922,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,103,188522114.3473571,0.72784423828125
185,1.457632075,-7.244514409981562,-2.9502564646751934,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,108,188522114.3473571,0.80908203125
185,1.462200025,-7.246789239083125,-2.9482994151326185,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,116,188522114.3473571,0.860595703125
185,1.469515825,-7.241322497139766,-2.944065552801971,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,111,188522114.3473571,0.7314453125
185,1.484117125,-7.249285552559687,-2.9491199655559037,0.0,0.07559999999999999,0.07559999999999999,0.07559999999999999,104,188522114.3473571,0.84112548828125
